Region,Humidity (%),Soil Type,Temperature (°C),Terrain Type,Rainfall (mm),Wind Speed (km/h),Sunlight Hours,Water Availability,Crop Type,Soil Moisture (%),Evapotranspiration (mm/day),Irrigation Frequency (days),Rainfall Forecast (mm),Vegetation Index,Topography,Water Absorption Capacity,Irrigation System Type,Distance to Water Source (km),Recommended Irrigation Level,Daily Irrigation Water (m³)
Rabat-Salé-Kénitra,58.45306343687926,Clay,28.37858393497854,Mountain,166.97676164469493,1.0430736318704503,5.4331614787233935,High,Olives,42.20664448042092,6.640489011076422,8,69.20485415267281,0.3208729600421784,Steep Slope,High,Sprinkler,10.92149255284872,Medium,12.0
Oriental,69.91273127623026,Silty,22.62759403775544,Plateau,228.87468369109965,41.864288892488055,7.071933466930556,Medium,Wheat,42.48656305412887,4.320245932387534,1,147.13207802731705,0.8556571319528955,Steep Slope,Low,Sprinkler,19.880596928450736,Medium,11.948021743820496
Marrakech-Safi,47.18483850135785,Silty,40.08346968366215,Valley,110.32297233947853,6.951707940918878,9.648762233381202,Low,Wheat,24.50544179197079,4.307504157266074,9,64.77046213353535,0.1301807104180453,Flat,Medium,Subsurface,1.4301847896347684,Medium,12.0
Tanger-Tetouan-Al Hoceima,55.12305573609652,Sandy,40.00951963277803,Coastal Plain,111.37905677355332,4.52972028737833,11.391617246363571,Medium,Tomatoes,33.40945679217096,4.909452473526507,8,22.32336287361938,0.3507346296708896,Gentle Slope,High,Surface,23.252537120125663,Medium,12.0
Oriental,39.27411857068896,Sandy,41.27052128816928,Valley,94.63675008393774,49.84173809805792,6.912145832933387,Low,Citrus,19.06388911672207,11.987679650143916,2,131.28429418310134,0.5217106281046825,Flat,Medium,Surface,29.48505245267816,High,12.0
Casablanca-Settat,67.75442432635778,Loam,28.48204476622436,Coastal Plain,53.28144187052586,36.296121849800265,9.542645441561408,Medium,Almonds,15.43144632880426,7.512176732381111,11,51.03181236560914,0.8283446011324963,Gentle Slope,High,Sprinkler,8.512374369117985,Medium,7.845175651951034
Marrakech-Safi,69.67746654747401,Sandy,29.92673206216329,Plateau,287.9552337086982,39.2546653248996,5.493654376520252,Medium,Wheat,62.47071304373768,7.271838325294052,9,65.3458331825219,0.2772556308830206,Steep Slope,Low,Subsurface,36.93949337073083,Medium,12.0
Tanger-Tetouan-Al Hoceima,59.363208545484326,Sandy,37.48210037694888,Mountain,9.277769534930204,16.865891300483703,7.663050620243874,Low,Almonds,2.2269707018301874,4.6300240478016965,7,189.6196453370357,0.3939603554040866,Gentle Slope,Low,Subsurface,45.95157631441563,Medium,12.0
Fes-Meknes,59.98291833038768,Silty,38.87314253111951,Coastal Plain,358.635844593668,7.953192030909167,7.608560845576579,Medium,Tomatoes,101.59723212897394,4.821032555252497,11,13.229174432551316,0.2288987486970515,Steep Slope,High,Sprinkler,20.13043021506252,High,12.0
Souss-Massa,67.31521266489491,Clay,26.522724213800466,Coastal Plain,307.6470595442701,49.45481887284613,11.774783643905062,Low,Almonds,87.12177358511408,4.872635840275485,9,172.29883440870518,0.4246680820125176,Steep Slope,Medium,Drip,24.2912690121604,Low,12.0
Marrakech-Safi,54.09814531285638,Silty,37.42960460663413,Plateau,130.6171005091422,21.55817465674009,8.687398983207228,High,Olives,24.58662788106356,3.763880079871537,1,30.593062872342447,0.5179221526761228,Flat,High,Sprinkler,33.10757989986008,High,12.0
Souss-Massa,49.60491453896108,Silty,38.41797879556319,Mountain,181.6014723883275,11.305595531712925,5.718570874082673,Medium,Olives,38.38568135505928,10.654599702403846,4,126.78940875030122,0.1780476559388538,Gentle Slope,High,Surface,10.680668528121284,High,12.0
Draa Tafilalet,52.95529094444562,Sandy,44.9496086969774,Valley,342.5806003070931,14.448849812401605,9.43020130014289,Low,Grapes,37.94899180559236,13.04760282720748,7,21.03771917312587,0.1225370790574244,Steep Slope,Medium,Surface,9.928671968181138,High,12.0
Draa Tafilalet,83.81730053303771,Sandy,13.033749640279076,Plateau,484.9760239085933,29.578243130212226,5.712735922407467,Medium,Dates,119.47230608906024,3.7565009269155647,1,18.01831648663121,0.5612497859088971,Flat,High,Drip,17.563062186331344,High,10.98524715570382
Souss-Massa,78.78093860080595,Sandy,16.97725451306402,Valley,42.05083556580303,30.95472210968009,8.667017636858002,Low,Grapes,11.878246797175098,2.170270519938688,13,154.2744504279505,0.7893645186532167,Steep Slope,Low,Sprinkler,37.407787433926266,Medium,3.487160898712978
Marrakech-Safi,85.84552365568071,Loam,10.383807061975654,Plateau,311.53551670125955,44.7234380237722,11.45313144348481,High,Almonds,41.06151455737788,2.606540612568949,10,68.48997512364573,0.3295125610937708,Gentle Slope,Medium,Subsurface,8.508543483795263,Medium,7.614030890760155
Fes-Meknes,49.34079640266966,Clay,36.67598869192872,Valley,94.79446554885853,35.193676654747485,10.237454752095122,Medium,Tomatoes,25.33409814595271,9.443176201716236,12,24.444358970208647,0.3872065377188816,Flat,Medium,Drip,47.89682155219529,Medium,10.05050955365302
Souss-Massa,50.32528489198935,Loam,42.94406724621767,Mountain,21.37230326230449,14.162453113868722,9.720280071017358,High,Tomatoes,3.648246363834789,11.683868844574029,5,159.43870939590616,0.5623142710265342,Flat,Medium,Subsurface,32.52435954994276,Low,12.0
Rabat-Salé-Kénitra,61.45873831279995,Clay,25.97791148526266,Valley,14.595420247234037,14.92315183727384,11.785592037129264,Low,Barley,1.8200116331069995,3.7916298658663616,1,126.002502024614,0.5697514729927902,Steep Slope,Medium,Subsurface,6.69495910739308,High,10.287399460941424
Souss-Massa,74.53149948924737,Silty,18.920868474391423,Plateau,265.5768654496263,23.649373050323693,8.452290218960012,Medium,Almonds,50.77425481623208,4.259655798558491,4,1.115458937574898,0.1481955223537893,Steep Slope,Low,Surface,42.94814042383236,High,11.327177481516754
Fes-Meknes,35.76656409876419,Loam,43.92347456603133,Valley,375.017048973452,40.479006022843,5.693538561412391,Medium,Dates,86.92824934319096,7.274280275223162,7,175.85959897405158,0.5961288418831651,Flat,High,Sprinkler,24.36440650328805,Medium,12.0
Rabat-Salé-Kénitra,53.27954101473713,Loam,43.07676936881112,Valley,204.08233245077744,25.611152872376948,6.600004538915371,High,Olives,26.407872990199248,10.921236099476166,8,86.52498165482908,0.369816372435822,Steep Slope,Medium,Surface,8.972226417720048,High,12.0
Marrakech-Safi,46.32892462921173,Silty,36.66318392342333,Mountain,264.1994917007433,48.60910389833801,10.59034513961172,High,Olives,47.373050178748855,9.89741354105102,9,159.5319777623655,0.5555969821363796,Gentle Slope,High,Drip,20.522079442786698,Medium,12.0
Marrakech-Safi,53.01235196497506,Clay,36.18312779960942,Mountain,147.6045004391812,19.51484411886052,5.46506013754221,High,Wheat,26.75530432963201,9.98766862863415,13,89.06050924180579,0.5887070072799333,Gentle Slope,Low,Surface,36.59578795741218,Low,9.210968231607811
Fes-Meknes,73.22695718248629,Sandy,21.45818380403897,Coastal Plain,329.38883924385226,15.10393996367484,7.864835978898375,Low,Barley,61.8250351546496,3.1628800520360287,5,21.75035320992816,0.723328112368593,Steep Slope,High,Subsurface,20.443444382474983,High,12.0
Marrakech-Safi,71.86473155363474,Sandy,25.60473719695512,Mountain,183.4050473777344,35.94893735884499,9.013419350329224,Low,Almonds,45.4575918888913,5.889489542658214,14,56.777547950743504,0.7660688160232464,Steep Slope,Medium,Drip,15.530207830128438,High,6.823322777293277
Draa Tafilalet,63.21487128844006,Clay,36.619534043197305,Coastal Plain,464.624457621568,21.508222625724983,6.919487768594742,High,Grapes,73.6030149506324,7.726985963391919,11,126.35487852795274,0.8737195335015916,Gentle Slope,Low,Surface,38.846364025810544,Medium,12.0
Rabat-Salé-Kénitra,51.47774413510123,Silty,42.02768678475821,Valley,253.60684083904488,48.81048028982165,11.469790085066006,Low,Dates,26.625205203787228,8.761555846361945,5,1.6724512759139776,0.6714034000015873,Gentle Slope,Low,Surface,32.42043874608546,Low,12.0
Rabat-Salé-Kénitra,64.98756125332838,Silty,25.9558905948436,Valley,175.90895771007052,11.53826927415858,10.840244984296724,Low,Citrus,23.1191936523138,5.336123066534946,11,51.04692958567452,0.3146129653432126,Steep Slope,Medium,Surface,8.098215710089143,Medium,8.936468190539959
Souss-Massa,64.74734223577121,Clay,33.70167532854294,Coastal Plain,361.9355191573586,16.23972514316843,5.687725552863383,Medium,Grapes,53.718296648519946,6.25336945944473,4,125.6169846492841,0.809794487524524,Flat,High,Subsurface,11.342753430184803,Medium,12.0
Casablanca-Settat,50.06538566365617,Clay,38.20669764566156,Mountain,461.1990137162545,4.0857378518152405,5.3670419976724455,Medium,Almonds,120.37188818720703,6.435757026169163,6,10.239718129592143,0.1544069235159618,Flat,Medium,Sprinkler,37.64307601986282,Low,12.0
Tanger-Tetouan-Al Hoceima,77.1364461480214,Clay,16.649877822079958,Mountain,363.25172970348126,25.791289924622475,11.487535919587836,Medium,Citrus,82.14566686510398,2.6375946022157937,12,26.053043402115627,0.3079134327800982,Steep Slope,High,Drip,18.52079766824168,High,8.055305012313983
Tanger-Tetouan-Al Hoceima,66.57893381920019,Silty,30.97827277913856,Plateau,55.58466637692061,25.539080900354044,8.906337688720372,Low,Almonds,7.443980633179849,4.796393465072394,14,114.02380020964532,0.5197091699215984,Steep Slope,High,Sprinkler,22.98521875269992,Medium,6.708964761483992
Rabat-Salé-Kénitra,75.6758959348447,Loam,18.54478872824172,Valley,469.5796162775597,1.6095074924984132,5.211441069077666,Low,Citrus,48.1470884478455,5.078579447136471,9,43.655439961221056,0.4740773390134539,Gentle Slope,Medium,Surface,47.66753040770944,Medium,11.001662711868242
Rabat-Salé-Kénitra,44.11840165066975,Loam,44.66978244648571,Valley,158.27539973881193,42.7434512391638,9.714051310494296,Low,Citrus,32.798702415182824,7.876838473902887,5,143.06437033523682,0.1209446255230888,Gentle Slope,Low,Drip,11.383832594294908,High,12.0
Marrakech-Safi,64.13739154197292,Clay,32.05024974062832,Mountain,415.3963614195371,33.69599370422682,6.814825097765357,Medium,Almonds,78.6011887338179,5.020593524875773,7,139.24561282867168,0.300642517604463,Steep Slope,High,Surface,21.03680870531245,Low,12.0
Casablanca-Settat,81.05590291179794,Sandy,14.930979219963955,Mountain,433.85447389143854,26.30218124454777,11.090341362571856,High,Almonds,77.09974346877753,2.3461465928029823,4,120.40778327765833,0.1684884825667166,Steep Slope,High,Sprinkler,8.792232133190847,Medium,12.0
Rabat-Salé-Kénitra,47.55890269064725,Loam,42.85061003620538,Plateau,209.4353311230236,31.80560286014692,8.609417387184227,High,Wheat,32.665828859284225,12.656092298093162,6,120.36450638126696,0.2012720636608641,Gentle Slope,Low,Sprinkler,36.52482355110036,Medium,12.0
Casablanca-Settat,69.94432413817252,Clay,23.746632162365174,Coastal Plain,487.7409962238806,29.62951737222309,9.01306631229104,Medium,Grapes,86.38053468367184,5.828031986536893,4,112.312886162543,0.13946388863476,Gentle Slope,High,Sprinkler,41.87982773096923,Low,12.0
Tanger-Tetouan-Al Hoceima,58.50520678553747,Silty,38.991303902464495,Mountain,196.0135280394885,22.48291122213712,11.635903534163369,Low,Citrus,46.82950020545256,9.453025189729017,14,8.907686645434044,0.2369974427960643,Gentle Slope,High,Subsurface,30.82694304357445,Medium,10.39479909895008
Marrakech-Safi,68.72473146362216,Sandy,24.97441997194685,Plateau,475.16226948363663,37.50110951938904,7.725528151484493,Medium,Barley,86.87077651441872,6.489683249783303,7,3.576478167768271,0.42714928125112,Steep Slope,High,Surface,49.98953549662681,Low,12.0
Draa Tafilalet,72.90317898996646,Silty,26.468952011609133,Mountain,19.830652487135225,48.888139423193714,7.577704816015813,Low,Barley,2.575934457490777,2.953712658545946,6,52.7407371122778,0.1970671603388687,Steep Slope,High,Drip,9.334523897112602,Medium,9.66187984831118
Rabat-Salé-Kénitra,71.83321283979996,Clay,21.38866482464338,Plateau,253.9100073454012,29.925298412031232,11.680668588853813,Low,Grapes,28.68778156588006,4.635315386976443,9,139.31802975885148,0.3360925261942125,Steep Slope,Medium,Sprinkler,17.89754088920178,Medium,10.687788656268228
Tanger-Tetouan-Al Hoceima,39.46582182768585,Loam,41.39634806877396,Plateau,147.4630669226563,45.08369126134926,11.981984657101846,High,Barley,24.58353238391652,9.842543403142132,1,41.03136292512184,0.5148308669158687,Steep Slope,High,Drip,26.96902878795179,Low,12.0
Rabat-Salé-Kénitra,64.82657967376416,Loam,24.90539963091004,Valley,497.5156125030177,11.192119428169915,11.255198730774078,Medium,Olives,122.8259912682282,7.331274121903134,6,66.67749195339023,0.6849014860487176,Gentle Slope,Low,Drip,22.43369920498296,High,12.0
Rabat-Salé-Kénitra,67.51361024850256,Sandy,23.581724452044497,Coastal Plain,227.59268901719165,14.075954623320865,6.436780398416592,Low,Almonds,56.415913804791664,3.334438999706276,14,81.19276577240777,0.48349183634891,Gentle Slope,Low,Sprinkler,34.84217192137395,Low,6.543840331567891
Marrakech-Safi,75.22860643208277,Clay,16.678332200620748,Mountain,114.93479560112718,45.339470194301256,9.541573153154843,Medium,Wheat,32.48854827503821,4.842561898709777,4,170.59433611608154,0.3534963105920176,Steep Slope,High,Drip,34.88670017290649,High,7.545476710926641
Casablanca-Settat,73.99890157523924,Sandy,21.76558827447846,Plateau,68.9755052341785,13.264493887445894,7.980672167432784,Medium,Olives,14.129156237374463,6.127143640425061,13,58.16869144995573,0.6775766438962785,Flat,Low,Sprinkler,24.85317181229919,Low,4.934136564773451
Oriental,62.81386429172426,Silty,36.17178469990112,Mountain,315.258492606999,34.72381147083317,9.114915675168628,High,Tomatoes,56.71847104166267,3.761817324777017,4,81.93440087526945,0.2382749079911859,Gentle Slope,Low,Surface,5.542384078388109,Low,12.0
Souss-Massa,88.99150072883643,Clay,10.807991819311956,Coastal Plain,440.98121391593423,42.36750140715443,10.762655074477513,High,Almonds,121.4901904807854,1.9817936056802228,8,62.18480559717372,0.4182378531872573,Flat,High,Drip,9.48943782351995,High,11.07859721291293
Fes-Meknes,71.6085010391775,Silty,24.527734515272968,Valley,488.9789734772523,13.546080565502644,11.944500853475578,Medium,Almonds,71.75023304831666,3.538277436164788,5,86.6702348745729,0.5215586986121591,Flat,Low,Surface,44.09866369577264,Medium,12.0
Casablanca-Settat,55.97215864683324,Sandy,30.34148699562397,Plateau,180.1368598665053,41.32713280361882,10.328499334561467,Medium,Tomatoes,50.60974013801539,7.254456232242837,6,43.4258070630793,0.5250676631783174,Flat,Medium,Drip,13.30554250864694,Medium,12.0
Souss-Massa,77.89418757355962,Loam,20.1090300471863,Coastal Plain,272.1223104918073,19.06819875907832,8.933732587612722,Medium,Olives,65.62125261823185,4.54200622157611,3,12.278738075768093,0.41859842840295,Gentle Slope,High,Surface,40.261422422627085,Medium,12.0
Souss-Massa,70.82074224940223,Loam,23.74625642385485,Valley,380.2282196799332,35.34645675940926,6.900415202997891,High,Tomatoes,87.06853381449305,5.385903713131835,3,144.78338134015704,0.1616252393210946,Gentle Slope,Low,Subsurface,6.478704379744778,High,12.0
Souss-Massa,40.45529570047924,Sandy,41.54284080422262,Plateau,463.4703313910197,7.255440856264911,8.281325547326569,High,Olives,100.9747696337374,10.573198305683691,14,121.6054184029434,0.6289822641825193,Gentle Slope,Low,Surface,6.5317472472988936,High,11.601570594356415
Marrakech-Safi,76.96830291459773,Sandy,21.78469841141367,Plateau,368.6348415628522,26.1086402242169,7.503163440390294,High,Olives,41.98942662546384,5.498328465890794,9,145.57062708629658,0.5607639299487163,Gentle Slope,Low,Surface,6.183525483675242,High,12.0
Casablanca-Settat,72.05666180052235,Sandy,19.28021507759537,Coastal Plain,148.80571236071304,15.817464388151608,9.607391591665255,Low,Tomatoes,29.28200704149549,2.067349069630948,1,43.11393149303117,0.3834001639155928,Gentle Slope,High,Sprinkler,19.161656249976303,High,9.380887199689274
Oriental,80.88050110806822,Clay,15.618039534824192,Plateau,23.38000690558312,26.32992150834066,10.194779519380024,Low,Tomatoes,6.239151352238022,3.863132174885993,10,40.84630110404599,0.1348632712090076,Steep Slope,High,Drip,14.554893074161551,Low,4.058169974398987
Fes-Meknes,79.89695411175033,Loam,16.91546050399114,Coastal Plain,110.30666584177128,1.159707021342138,5.820074500533909,Medium,Grapes,15.387530917040658,4.634480067670145,9,118.65428944658714,0.6483937408175364,Steep Slope,Low,Subsurface,23.00391869814929,Low,5.677459032248591
Marrakech-Safi,50.18377868500049,Clay,40.18331345834959,Valley,80.82016783538715,32.68147161586577,10.01156617418831,Medium,Barley,21.0302051592635,10.64660763663782,9,83.52875688924053,0.4135980256563141,Steep Slope,Low,Surface,37.12408507828319,Low,12.0
Souss-Massa,41.15682793965328,Loam,41.02857347468087,Coastal Plain,119.38750415978,13.325491862199918,11.480172914133316,High,Citrus,14.09765397237016,8.01013713232052,14,130.5605844674999,0.1766890828675785,Steep Slope,Medium,Surface,20.7246753490136,Medium,10.037334104400989
Rabat-Salé-Kénitra,77.47946788511172,Sandy,18.45124798697256,Mountain,360.16010664301666,33.543167727380734,7.210735657559139,High,Dates,83.19798194533307,4.625077234104015,14,104.8192747277677,0.2675578470909204,Gentle Slope,Low,Surface,33.13164768920242,Low,6.837802702842904
Souss-Massa,67.06825631394133,Sandy,26.391350757899428,Mountain,369.8049993016633,8.234246983054671,5.688757050793247,Low,Wheat,75.49680335581105,4.382497081905171,3,115.10007182381356,0.3289998019606212,Gentle Slope,High,Drip,40.37370210428863,Medium,12.0
Tanger-Tetouan-Al Hoceima,61.51557491719212,Sandy,32.697415914152145,Coastal Plain,475.7740568383698,42.202045672303775,7.192178485579233,Low,Grapes,129.90829385005034,7.582064102689023,11,180.440345082662,0.2373093556821908,Steep Slope,Medium,Surface,26.2943826061765,Low,12.0
Tanger-Tetouan-Al Hoceima,67.05092638376362,Loam,30.658867784089303,Valley,219.41836904206548,6.829446918821197,9.517181427751217,Medium,Almonds,64.3808586378069,8.01587190723714,3,104.96021932999628,0.2156574963312694,Steep Slope,Low,Sprinkler,2.279401538828993,High,12.0
Oriental,87.80140129072535,Silty,11.17457135765379,Valley,312.8366061943793,14.34624709689079,6.922300343709432,High,Almonds,43.85200944603502,2.091015511964765,13,98.3771270309375,0.3516768352095371,Steep Slope,Medium,Sprinkler,18.61166706796295,Medium,5.38566801994718
